"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.709234545611983 200 100 100 2.5
"tvglasso" 5 "FDR" 0.487046632124352 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0193774479488765 200 100 100 2.5
"tvglasso" 5 "F1" 0.678082191780822 200 100 100 2.5
"tvglasso" 5 "JI" 0.512953367875648 200 100 100 2.5
"tvglasso" 5 "ED" 94 200 100 100 2.5
"tvglasso" 5 "TP" 97 200 100 100 2.5
"tvglasso" 5 "FP" 96 200 100 100 2.5
"tvglasso" 5 "FN" 0 200 100 100 2.5
"tvglasso" 5 "TN" 4757 200 100 100 2.5
"tvglasso" 5 "Pre" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "TPR" 1 200 100 100 2.5
"tvglasso" 5 "MCC" 0.701889333698786 200 100 100 2.5
"tvglasso" 5 "FDR" 0.49740932642487 200 100 100 2.5
"tvglasso" 5 "FPR" 0.0197815784051102 200 100 100 2.5
"tvglasso" 5 "F1" 0.668965517241379 200 100 100 2.5
"tvglasso" 5 "JI" 0.50259067357513 200 100 100 2.5
"tvglasso" 5 "ED" 96 200 100 100 2.5
"tvglasso" 5 "TP" 99 200 100 100 2.5
"tvglasso" 5 "FP" 94 200 100 100 2.5
